Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
4206,Castlehill,ND194684,319400,968400,3498.0,Scotland,12.0,13,2010,2023,UKBMS,58.59606482605498,-3.3884305536577695
4207,Haddington Clerkington,NT508732,350800,673200,2646.0,Scotland,8.0,11,2011,2023,UKBMS,55.94930269234152,-2.789399817893603
4210,Hurlethill,NS513614,251300,661400,2100.0,Scotland,8.0,13,2011,2023,UKBMS,55.82287583504665,-4.3751499301134125
4211,Robroyston Park LNR,NS629683,262900,668300,1845.0,Scotland,10.0,11,2011,2022,UKBMS,55.88826093166518,-4.193636324461414
4212,Lochgoin Reservoir,NS535472,253500,647200,1040.0,Scotland,8.0,7,2011,2023,UKBMS,55.696067343716294,-4.332440191338906
4214,Archerfield,NT517841,351700,684100,2149.0,Scotland,8.0,11,2012,2023,UKBMS,56.04731820022304,-2.776952622898215
4215,Hopetoun House Transect one,NT088790,308800,679000,2225.0,Scotland,12.0,9,2012,2023,UKBMS,55.99525404561852,-3.4637083110204214
4221,Langlands Moss LNR,NS634514,263400,651400,2000.0,Scotland,8.0,11,2013,2023,UKBMS,55.736667500939156,-4.177156850253468
4222,Ballinlaggan,NH948245,294800,824500,1000.0,Scotland,5.0,11,2013,2023,UKBMS,57.29893185230253,-3.7474733634160784
4223,Hogganfield Park LNR,NS645671,264500,667100,2050.0,Scotland,9.0,10,2013,2023,UKBMS,55.87793982234773,-4.1674741949287695
4224,Rogart Quarry,NC742015,274200,901500,400.0,Scotland,3.0,11,2013,2023,UKBMS,57.984887239102655,-4.129198568919012
4226,Ardochrig Hill,NS637469,263700,646900,3034.0,Scotland,8.0,11,2013,2023,UKBMS,55.69634818254797,-4.17014019452815
4227,Beinn Eighe,NH025620,202500,862000,3390.0,Scotland,12.0,8,2013,2023,UKBMS,57.60464030544866,-5.307269344762814
4238,Cambus O' May,NO400982,340000,798200,2055.0,Scotland,10.0,8,2013,2023,UKBMS,57.07090178497583,-2.9911938683909325
4251,Mersehead RSPB,NX930556,293000,555600,2700.0,Scotland,6.0,9,2014,2023,UKBMS,54.883660632701556,-3.6694329720767827
4253,Cardowan Moss LNR,NS654672,265400,667200,2600.0,Scotland,11.0,7,2014,2022,UKBMS,55.879090045013605,-4.153149312716005
4254,Ullapool,NH125944,212500,894400,1680.0,Scotland,10.0,7,2014,2023,UKBMS,57.89948634179341,-5.165517413043334
4255,"Kincraig, Fife",NT468999,346800,699900,1130.0,Scotland,6.0,7,2015,2023,UKBMS,56.18873705369173,-2.8587608779814317
4257,Preston Mill,NT594778,359400,677800,1995.0,Scotland,8.0,7,2014,2022,UKBMS,55.99143511968293,-2.6523973080297454
4259,Cambus Village Pools,NS853935,285300,693500,1000.0,Scotland,3.0,10,2014,2023,UKBMS,56.120416569347995,-3.8464805263677024
4266,Kinneil,NS963812,296300,681200,1300.0,Scotland,1.0,10,2014,2023,UKBMS,56.012470703996186,-3.664870045146451
4268,Cathkin Marsh,NS621574,262100,657400,1770.0,Scotland,11.0,9,2015,2023,UKBMS,55.79016938541596,-4.200878540077499
4271,Coulter's Wood,NS606574,260600,657400,1200.0,Scotland,4.0,9,2015,2023,UKBMS,55.78973898445337,-4.224781264281199
4273,Kingshill LNR,NS856567,285600,656700,3260.0,Scotland,8.0,8,2016,2023,UKBMS,55.79001954679629,-3.8260284262060904
4274,Lower Killeyan to Giol,NR280435,128000,643500,3377.0,Scotland,10.0,8,2016,2023,UKBMS,55.60884233266333,-6.320631452849179
4275,Blacklaw Wood,NS923484,292300,648400,1600.0,Scotland,5.0,8,2016,2023,UKBMS,55.71701748831582,-3.7159550943942166
4276,Upper Killeyan,NR275425,127500,642500,2848.0,Scotland,4.0,8,2016,2023,UKBMS,55.599603144400206,-6.327557140028132
4279,Longcarse,NS865924,286500,692400,1800.0,Scotland,2.0,8,2016,2023,UKBMS,56.11082558492131,-3.826721955674857
4281,Polldubh,NN158684,215800,768400,1500.0,Scotland,3.0,6,2016,2023,UKBMS,56.77065328546115,-5.015773198337839
4284,South River Nevis,NN145684,214500,768400,1500.0,Scotland,3.0,6,2016,2023,UKBMS,56.77013747951712,-5.0370119924584085
4287,Plean Country Park,NS829866,282900,686600,1820.0,Scotland,9.0,7,2017,2023,UKBMS,56.05787379830163,-3.882035016969197
4288,Ken Dee Marshes,NX693691,269300,569100,2523.0,Scotland,6.0,5,2018,2023,UKBMS,54.99926092857031,-4.044774974012137
4290,Sustrans NCN77 Dunkeld and Birnam,NO030418,303000,741800,1652.0,Scotland,10.0,5,2017,2022,UKBMS,56.558116196198306,-3.57974470043565
4294,Loch Leven - Vane (2012 route),NT159989,315900,698900,900.0,Scotland,4.0,6,2018,2023,UKBMS,56.17529528168706,-3.356184780367252
4295,Dundee Law,NO391313,339100,731300,1200.0,Scotland,8.0,5,2018,2022,UKBMS,56.46987499662864,-2.990083152513515
4296,Glen Rosa,NR985384,198500,638400,3330.0,Scotland,14.0,2,2018,2022,UKBMS,55.59739783759854,-5.199737401070188
4297,Dighty Burn,NO447326,344700,732600,1900.0,Scotland,7.0,6,2018,2023,UKBMS,56.482244338145065,-2.8994778195811124
4298,Sustrans NCN77 Section 2,NO112256,311200,725600,1380.0,Scotland,7.0,6,2018,2023,UKBMS,56.41424564366828,-3.4408587563142414
4299,Greenhead Moss LNR,NS810548,281000,654800,3000.0,Scotland,6.0,6,2018,2023,UKBMS,55.77184628748276,-3.898515028937803
4400,Durlston Meadows,SZ024773,402400,77300,2031.0,England,8.0,12,2011,2023,UKBMS,50.59542171420188,-1.9674522236337624
4404,Bracketts Coppice II (DWT),ST515066,351500,106600,2660.0,England,10.0,10,2014,2023,UKBMS,50.85686749724234,-2.6904169835706213
4405,Avon Heath North 2014,SU125032,412500,103200,2000.0,England,6.0,10,2014,2023,UKBMS,50.82820420619034,-1.8238880450335544
4406,Ryewater Nursery,ST665105,366500,110500,2800.0,England,9.0,9,2015,2023,UKBMS,50.8930032854057,-2.477677632107218
4407,Higher Hyde Heath (DWT) II,SY855903,385500,90300,1720.0,England,9.0,8,2016,2023,UKBMS,50.71214849800193,-2.206732223917345
4408,Hambledon Hill,ST843126,384300,112600,2044.0,England,7.0,6,2018,2023,UKBMS,50.91264891681865,-2.224689210462731
4409,Weymouth Relief Road,SY672856,367200,85600,2130.0,England,9.0,6,2018,2023,UKBMS,50.66913589229716,-2.4654957026444912
4410,RSPB Arne Coombe Heath,SY971872,397100,87200,2100.0,England,6.0,4,2018,2023,UKBMS,50.68444705080199,-2.042412542070772
4411,Hogchester,SY352945,335200,94500,1900.0,England,10.0,2,2019,2022,UKBMS,50.74647175512057,-2.919826731515991
4412,RSPB Chafey’s Weymouth,SY669801,366900,80100,750.0,England,2.0,5,2019,2023,UKBMS,50.61966017802727,-2.4692475506410254
4413,Durlston Woodland,SZ033775,403300,77500,500.0,England,2.0,4,2019,2023,UKBMS,50.59721606892586,-1.9547350802859935
4414,Wyke Regis,SY651778,365100,77800,2676.0,England,10.0,3,2021,2023,UKBMS,50.598872105820455,-2.4944735975833514
4415,Bishops Court North,ST934030,393400,103000,2629.0,England,7.0,2,2022,2023,UKBMS,50.82649925101582,-2.0950741000653355
4416,Bishops Court South,ST938028,393800,102800,2904.0,England,6.0,2,2022,2023,UKBMS,50.824705253606346,-2.0893915089361825
4417,Wild Woodbury South,SY860935,386000,93500,3136.0,England,10.0,2,2022,2023,UKBMS,50.74093719565578,-2.1997731054954364
4418,Wild Woodbury,SY852941,385200,94100,3668.0,England,8.0,2,2022,2023,UKBMS,50.74631274079743,-2.2111349200853496
4419,Hooke Farm,ST532006,353200,100600,1222.0,England,7.0,2,2022,2023,UKBMS,50.80305656551407,-2.665498678905589
4420,Hicks,SZ103966,410300,96600,2811.0,England,11.0,2,2022,2023,UKBMS,50.768896460158025,-1.8553074681374235
4421,Brownsea South,SZ019876,401900,87600,2230.0,England,8.0,2,2022,2023,UKBMS,50.68804921464021,-1.9744667330904744
4422,Brownsea North,SZ019880,401900,88000,1679.0,England,7.0,2,2022,2023,UKBMS,50.6916463015269,-1.9744648008774786
4502,Leigh Woods,ST561733,356100,173300,2000.0,England,8.0,6,2011,2023,UKBMS,51.45696569598829,-2.633228636764253
4504,Collard Hill,ST487340,348700,134000,1278.0,England,7.0,10,2011,2023,UKBMS,51.10299332452853,-2.7340697473879256
4506,Shute Shelve Hill,ST423549,342300,154900,2750.0,England,7.0,13,2011,2023,UKBMS,51.290295366894796,-2.8288340797139515
4511,Ash Priors Common (2013),ST152289,315200,128900,1250.0,England,6.0,11,2013,2023,UKBMS,51.05316063247,-3.2112431103488204
4512,Netherclay,ST197250,319700,125000,1500.0,England,6.0,10,2013,2022,UKBMS,51.01874592371973,-3.146188794831378
4514,Wych Lodge Valley,ST251199,325100,119900,2500.0,England,9.0,11,2013,2023,UKBMS,50.97362336199275,-3.0681638432716274
4516,Shapwick Heath East,ST426406,342600,140600,3700.0,England,7.0,11,2013,2023,UKBMS,51.16175506071736,-2.822237411974253
4517,Shapwick Heath Canada Farm,ST417406,341700,140600,2800.0,England,6.0,11,2013,2023,UKBMS,51.16166386574333,-2.8351065455023754
4518,Cheddar Wood 2013,ST448556,344800,155600,2300.0,England,15.0,11,2013,2023,UKBMS,51.29683734477793,-2.7930949461418573
4521,Lower Chelmsine,ST192185,319200,118500,1500.0,England,7.0,10,2014,2023,UKBMS,50.96023797516041,-3.151867800795272
4526,Bennett's Patch and White's Paddock,ST551752,355100,175200,1300.0,England,8.0,9,2015,2023,UKBMS,51.47396984718602,-2.6478622928234437
4528,Priddy Mineries,ST546510,354600,151000,3641.0,England,11.0,9,2015,2023,UKBMS,51.25634555756991,-2.6519626057730203
4532,Knyfton's Firs,ST500501,350000,150100,330.0,England,3.0,9,2015,2023,UKBMS,51.24786774669037,-2.717748994508672
4534,Meads Eco Park,ST292362,329200,136200,3130.0,England,12.0,6,2016,2022,UKBMS,51.12069222713798,-3.0129706469551856
4537,Lusty Hill Farm,ST681341,368100,134100,1120.0,England,9.0,4,2016,2023,UKBMS,51.10530428621623,-2.4570105460735223
4538,Narroways and Ashley Hill Allotments,ST599751,359900,175100,1800.0,England,5.0,7,2017,2023,UKBMS,51.47343231481721,-2.5787444235961234
4539,Packhorse Meadow,ST751614,375100,161400,895.0,England,5.0,7,2017,2023,UKBMS,51.351126139553266,-2.3589367157234893
4540,Ubley Warren 2018,ST505555,350500,155500,1826.0,England,9.0,6,2018,2023,UKBMS,51.296463524802114,-2.711335513856646
4541,Fyne Court 2,ST222320,322200,132000,2050.0,England,13.0,6,2018,2023,UKBMS,51.08202338784303,-3.112060926369245
4542,Cadbury Camp,ST454724,345400,172400,1750.0,England,3.0,6,2018,2023,UKBMS,51.44794099665909,-2.78707688176833
4543,Cothelstone Hill,ST191326,319100,132600,3100.0,England,4.0,6,2018,2023,UKBMS,51.08698815520282,-3.1564420323599713
4544,Tyntesfield Truckle Wood/Abrahams,ST499716,349900,171600,1200.0,England,3.0,5,2018,2023,UKBMS,51.4411652647456,-2.7222147512122166
4545,Bathwick Fields,ST760644,376000,164400,1480.0,England,6.0,4,2019,2023,UKBMS,51.37813957390246,-2.346216964591198
4546,Smallcombe Vale,ST763639,376300,163900,1650.0,England,10.0,4,2019,2023,UKBMS,51.37365649162525,-2.3418731665310735
4547,Rainbow Wood Fields,ST764633,376400,163300,2500.0,England,9.0,4,2019,2023,UKBMS,51.368265775097086,-2.3403965083876526
4548,Sham Castle Down,ST764652,376400,165200,1500.0,England,9.0,5,2019,2023,UKBMS,51.38534961532126,-2.340523334580995
4549,Thurlbear Quarrylands 2019,ST272209,327200,120900,2450.0,England,5.0,5,2019,2023,UKBMS,50.98288386832796,-3.038459750242313
4550,Kingswood Warren,ST747359,374700,135900,3360.0,England,6.0,4,2019,2022,UKBMS,51.121820312275204,-2.362870840864776
4551,Hinkley 2015,ST210456,321000,145600,2733.0,England,7.0,3,2020,2022,UKBMS,51.20412672027653,-3.132176770002337
4552,Fairview,ST470529,347000,152900,750.0,England,10.0,4,2020,2023,UKBMS,51.272771146498265,-2.7611428091689034
4555,Westhay Moor (The Mire),ST454439,345400,143900,1150.0,England,5.0,3,2021,2023,UKBMS,51.191700432272995,-2.782702095476577
4556,Westhay Moor (Viridor Transect),ST456440,345600,144000,1190.0,England,5.0,3,2021,2023,UKBMS,51.19261865752882,-2.7798555803837366
4557,RSPB Ham Wall 2020+,ST452399,345200,139900,2420.0,England,7.0,3,2021,2023,UKBMS,51.155716759154394,-2.7849526930160207
4558,Jubilee Stone & Badgers Wood,ST499677,349900,167700,1578.0,England,10.0,3,2021,2023,UKBMS,51.40610088470092,-2.7216620463109815
4559,Gordano Valley,ST439733,343900,173300,2200.0,England,5.0,3,2021,2023,UKBMS,51.455885650193565,-2.808802419172827
4560,Hengrove Mounds,ST590685,359000,168500,1602.0,England,5.0,3,2021,2023,UKBMS,51.41402655561927,-2.590935010093876
4562,SWT Catcott Reserve,ST403412,340300,141200,2362.0,England,5.0,2,2022,2023,UKBMS,51.1669137809334,-2.8552248514692042
4563,Aller Wood & Turn Hill (2022 route),ST413315,341300,131500,1532.0,England,5.0,2,2022,2023,UKBMS,51.07980403507895,-2.839341676418752
4564,Northern Slopes,ST592704,359200,170400,1984.0,England,10.0,2,2022,2023,UKBMS,51.431124130936134,-2.5882787244109697
4565,East Harptree Woods,ST557543,355700,154300,1948.0,England,4.0,1,2022,2022,UKBMS,51.28610347535168,-2.636610776081053
4566,Grow Wilder,ST626770,362600,177000,1001.0,England,7.0,1,2022,2022,UKBMS,51.49070087157482,-2.5400740282618166
4567,Hellenge Hill,ST344571,334400,157100,1577.0,England,5.0,2,2022,2023,UKBMS,51.30921773464961,-2.942514058214716
4568,Burrington Ham,ST487582,348700,158200,3073.0,England,5.0,1,2022,2022,UKBMS,51.32057955068587,-2.737538851359314
4601,Chiddingfold Forest East,SU985344,498500,134400,4960.0,England,15.0,9,2015,2023,UKBMS,51.10045285336976,-0.5946076046403437
4602,Chiddingfold Forest West,SU982337,498200,133700,3750.0,England,14.0,9,2015,2023,UKBMS,51.09421167853431,-0.5990809775600586
4603,"Foxley Wood, Purley",TQ315604,531500,160400,1990.0,England,11.0,9,2015,2023,UKBMS,51.327504801254676,-0.11401806711040433
4604,"West Hanger, Shere Woodlands",TQ066490,506600,149000,1830.0,England,7.0,9,2015,2023,UKBMS,51.23024221290401,-0.4746433546393912
4605,"Runnymede, Egham (2015 route)",TQ005718,500500,171800,2200.0,England,9.0,9,2015,2023,UKBMS,51.43629413687559,-0.555552085042795
4607,Wimbledon Common SW and Fishponds Wood,TQ219712,521900,171200,3390.0,England,12.0,9,2015,2023,UKBMS,51.4267060137207,-0.24802955847152475
4608,"Shortfield Common, Frensham",SU841422,484100,142200,1000.0,England,6.0,9,2015,2023,UKBMS,51.17286558448052,-0.7983963408824039
4609,Wimbledon Common (2015 route),TQ231725,523100,172500,2810.0,England,12.0,9,2015,2023,UKBMS,51.438130343946135,-0.23032664616166848
4611,RHS Wisley - Main Garden,TQ062581,506200,158100,1130.0,England,5.0,4,2015,2023,UKBMS,51.312113392198256,-0.47766948019304367
4612,Chiddingfold Forest South,SU981323,498100,132300,1530.0,England,4.0,9,2015,2023,UKBMS,51.08164358993447,-0.600888264638718
4614,Brentmoor Heath Cuckoo Hill,SU933610,493300,161000,1330.0,England,5.0,9,2015,2023,UKBMS,51.34044109954953,-0.6619373329771214
4615,Tolworth Court Farm,TQ198649,519800,164900,2550.0,England,10.0,9,2015,2023,UKBMS,51.370531743737516,-0.2803450979311012
4617,Chobham Grazing South,SU974645,497400,164500,1545.0,England,6.0,5,2015,2023,UKBMS,51.37121576766961,-0.6021374624494455
4618,Merrow Downs,TQ026498,502600,149800,3347.0,England,15.0,8,2016,2023,UKBMS,51.23816568676969,-0.5316824400156812
4620,Chipstead Downs and Fames Rough,TQ268573,526800,157300,3771.0,England,12.0,8,2016,2023,UKBMS,51.30071073589551,-0.1825394853337591
4621,Horton Country Park North,TQ194630,519400,163000,3208.0,England,14.0,8,2016,2023,UKBMS,51.35353936683624,-0.2867260330262155
4622,"The Mount, Guildford",SU976487,497600,148700,2978.0,England,7.0,8,2016,2023,UKBMS,51.229153817405155,-0.6035811950849256
4623,Barnes Common,TQ222759,522200,175900,3006.0,England,10.0,7,2016,2023,UKBMS,51.468881841351106,-0.24209516503694
4624,"Nonsuch Park, Cheam",TQ231637,523100,163700,3229.0,England,11.0,8,2016,2023,UKBMS,51.35904178943937,-0.23337636164408987
4625,Leith Hill Place,TQ130421,513000,142100,3285.0,England,15.0,8,2016,2023,UKBMS,51.16699258349074,-0.385189530124746
4626,Reigate Heath,TQ235501,523500,150100,3358.0,England,12.0,7,2016,2023,UKBMS,51.23672529817115,-0.2323355715166534
4627,Spynes Mere,TQ306524,530600,152400,1688.0,England,8.0,8,2016,2023,UKBMS,51.2558161159,-0.1298514661987112
4629,Selsdon Wood,TQ362615,536200,161500,2953.0,England,13.0,8,2016,2023,UKBMS,51.33628484066657,-0.04618198997476751
4630,Water Colours/Moors,TQ291514,529100,151400,1225.0,England,4.0,8,2016,2023,UKBMS,51.24717023622438,-0.15169518929730896
4631,Dawney's Hill Common and Brookwood Cemetery,SU947565,494700,156500,3927.0,England,13.0,8,2016,2023,UKBMS,51.29975840848726,-0.6430384739389079
4632,Featherbed Lane GC,TQ377620,537700,162000,1227.0,England,3.0,2,2016,2023,UKBMS,51.34041704034202,-0.024469395530665083
4633,RSPB Farnham Heath - East,SU861438,486100,143800,2280.0,England,7.0,6,2016,2023,UKBMS,51.18695217045045,-0.7694120507469158
4634,"Oxted Downs, Gangers Hill (2017 route)",TQ376541,537600,154100,1404.0,England,10.0,7,2017,2023,UKBMS,51.26944841791094,-0.028948224140683657
4635,"Hurst Meadows, East Molesey",TQ144689,514400,168900,2465.0,England,7.0,6,2017,2023,UKBMS,51.407595936233825,-0.35659874577222317
4636,Clandon Wood Natural Burial Ground,TQ048512,504800,151200,1969.0,England,12.0,6,2017,2023,UKBMS,51.25035055082516,-0.4997705071083669
4638,Oaken Wood West,SU989338,498900,133800,689.0,England,5.0,7,2017,2023,UKBMS,51.09499045869179,-0.5890608510057034
4639,Barossa and Poors Allotment,SU886632,488600,163200,2921.0,England,10.0,7,2017,2023,UKBMS,51.36096898951657,-0.7288468852337195
4640,Polesden Lacey East,TQ142519,514200,151900,3409.0,England,9.0,7,2017,2023,UKBMS,51.2548393850246,-0.3649171177540476
4642,Langley Vale Wood A,TQ212564,521200,156400,2815.0,England,12.0,6,2018,2023,UKBMS,51.293840512111785,-0.2631318205007306
4643,"Stave Hill Ecology Park, Rotherhithe",TQ361798,536100,179800,1641.0,England,10.0,6,2018,2023,UKBMS,51.500758911187,-0.04059634508624083
4644,"Gatwick Airport, North West Zone",TQ256407,525600,140700,2455.0,England,8.0,4,2018,2022,UKBMS,51.151784687757605,-0.20555538542125054
4645,"Denbies Hillside Secretaries, Dorking",TQ151501,515100,150100,1384.0,England,8.0,6,2018,2023,UKBMS,51.2384799659342,-0.35260413706810323
4646,Hatchlands Park,TQ067519,506700,151900,3957.0,England,14.0,4,2018,2023,UKBMS,51.25629067065829,-0.4723483999562216
4647,One Tree Hill and Brenchley Gardens,TQ354743,535400,174300,1810.0,England,11.0,6,2018,2023,UKBMS,51.45150223269718,-0.052781009135314985
4648,"Oxted Downs, Whistlers Steep (2018 route)",TQ386543,538600,154300,1365.0,England,10.0,6,2018,2023,UKBMS,51.271003599189484,-0.014545391524971411
4649,Streatham Common,TQ309708,530900,170800,1729.0,England,9.0,6,2018,2023,UKBMS,51.42110598889268,-0.11879725617942591
4650,"Lloyd Park, Croydon",TQ340649,534000,164900,1500.0,England,6.0,5,2018,2022,UKBMS,51.36736165873401,-0.07646533907910925
4651,"Gatwick Airport, Land East of the Railway",TQ293403,529300,140300,2431.0,England,10.0,5,2018,2023,UKBMS,51.147366553763,-0.1528254989455014
4652,Whitmoor Common,SU986535,498600,153500,2990.0,England,10.0,5,2018,2023,UKBMS,51.272129901576385,-0.5879432231829268
4653,Ham Lands South,TQ166719,516600,171900,2752.0,England,13.0,6,2018,2023,UKBMS,51.43411155294681,-0.32399656405498156
4654,Hankley Common North,SU887415,488700,141500,2923.0,England,9.0,6,2018,2023,UKBMS,51.165878666310554,-0.7327862402027173
4655,Elstead Common,SU905420,490500,142000,3162.0,England,9.0,6,2018,2023,UKBMS,51.170091910744866,-0.7069237851462227
4656,Coulsdon Common Merlewood Far,TQ326574,532600,157400,192.0,England,2.0,6,2018,2023,UKBMS,51.30028924371345,-0.09935400953035442
4657,Bookham Common,TQ124565,512400,156500,2880.0,England,12.0,5,2019,2023,UKBMS,51.296542665726086,-0.3892545339383903
4658,Hooley Meadows,TQ287569,528700,156900,1279.0,England,10.0,5,2019,2023,UKBMS,51.296689919643256,-0.15544464041683045
4659,"Brockwell Park, Herne Hill",TQ316738,531600,173800,2597.0,England,10.0,5,2019,2023,UKBMS,51.44790403735412,-0.10762198980797498
4660,Earlswood Common (2019 route),TQ270486,527000,148600,3084.0,England,10.0,4,2019,2023,UKBMS,51.22247669901666,-0.18275844342212635
4661,Frensham Great Pond,SU845406,484500,140600,2500.0,England,10.0,5,2019,2023,UKBMS,51.15842272445972,-0.7930514441199886
4662,Mare Hill Common,SU936401,493600,140100,2046.0,England,8.0,5,2019,2023,UKBMS,51.1525134661592,-0.663089781375677
4664,Belair Park,TQ327733,532700,173300,2200.0,England,9.0,5,2019,2023,UKBMS,51.443154304099316,-0.09198932141064185
4665,"Burgess Park North, Walworth",TQ330777,533000,177700,2570.0,England,8.0,5,2019,2023,UKBMS,51.48262462494371,-0.08602156865028941
4666,"Burgess Park South, Walworth",TQ332776,533200,177600,2149.0,England,7.0,5,2019,2023,UKBMS,51.48167895770111,-0.08318072682019133
